Title,Date,User,Body,Rating 
Intriguing and Relevant,05/14/2016,Ailecanne,Love this and would recommend it!,5
Thank you!,05/14/2016,PrairiePodcastListener,"I can't thank the creators of this show enough! This program is outstanding and so very well put together, insightful, & thought provoking!",5
Excellent Podcast!,05/14/2016,Kym V.,One of the best new podcasts! I've binge listened every episode in two days. Keep up the excellent stories and reporting. I ❤️ NPR.,5
Love this podcast!,05/15/2016,Salamanca32,"I absolutely love this podcast, so interesting and a great way to pass time on the way to work!",5
Embedded,05/15/2016,,Very interesting closer look at current issue. My new favorite pod cast!,5
Brilliant.,05/15/2016,rmccartney,"I often feel that people who aim to be well-informed simply read headlines, get to know the names in the news, and stop at that. Kelly McEvers takes the Embedded listeners on a trip deep inside a news story, something I never get to hear. I am so obsessed. THANK YOU!",5
In depth news at its best!,05/16/2016,Keyhutch,Try this pod. You won't be disappointed. Kelly gives you the whole story-painful as it might be.,4
"Love, love, love!",05/16/2016,Mulflady,I LOVE this podcast! Who should listen to this? Anyone who loves learning more about the lives that other people lead. So interesting!!,5
Obsessed with work of Kelly McEvers,05/16/2016,allergystricken,This is AWESOME!! I love listening to all of these stories and am so glad that Kelly McEvers has another podcast for me to listen to.,5
The House,05/08/2016,Kamealove,Quality reporting for the consumer who wants more cognitive meat in her in-depth news consumption.,5
Brilliant,05/09/2016,ArtGirlSAH,and informative! Thanks!,5
Great show,05/09/2016,Tuto Lopez,"Very interesting topics, and well conducted",4
"Excellent, in-depth journalism",05/09/2016,MaximusToo,Awesome!,5
Great podcast,05/09/2016,Jontheplumber73,"For me, this podcast humanizes many stories that are in the news by providing additional interviews and insight. Very thoughtful.",5
Spectacular,05/09/2016,Kuka007ae,"Wow, another thoughtful and well done segment from NPR. Start from the beginning, you won't be disappointed.",5
Excellent,05/09/2016,TheGivingThree,Listened to every episode in 3 days. Love this podcast.,5
Great show!,05/09/2016,Blythe Potter,My husband and I have really enjoyed learning more about different stories happening in the world. I look forward to new episodes each week!,5
Very Informative,05/10/2016,RML3wood,"I have enjoyed every episode I have listened to, and found them to be exactly as I think they were intended; a deeper look at the stories covered on NPR. Most news is brief to the point of uselessness, so these are an expansion of NPR’s already exemplary journalistic efforts.",5
Kelly McEvers is a great guide,05/10/2016,ThePossum31,"Love, love, love this podcast. Kelly McEvers has everything I want in a host: experience, credibility, and personality. She brings humanity to the tough stories.",5
"More, please!",05/10/2016,Andioil,"Embedded takes 'driveway moments' to new heights! I would love to hear more and/or longer episodes. If you're a fan of This American Life or Serial, Embedded is similar.",5
Love this,05/10/2016,Veronica37,Favorite podcast.,5
"Amazing investigative, exploratory journalism stories",05/10/2016,ToneTone541,"Each episode features a unique story relevant to today's most pressing social issues. The embedded approach makes you feel the pain of the opioid addict's withdraw and numbness, the anxiety and despair of the immigrant, and the loyalty and shock of the biker gang member. This podcast series is one of the best. Cannot wait to see where the next episode takes us.",5
Great In-depth Coverage,05/10/2016,Edgar OS,"Although some coverage could be better, the podcast does a great job at exploring big news stories once the media decides to move past them. This is a nice, short podcast with very enlightening episodes.",5
Very Good Storytelling,05/10/2016,ant011ny,I've been looking for something as riveting as Serial was and I think I finally found it. Keep them coming!,5
My favorite podcast!!,05/11/2016,Rawwwrrrrrrraa,The best podcast If all podcasts,5
Excellent,05/12/2016,Mfrenk,An intimate way to tell a story. Truly touchy yet extremely important to hear. Keep it up.,5
Another fantastic NPR Podcast,05/12/2016,kilodelta9984,I'm an NPR podcast fan and I've been listening to Embedded since the first episode. I really look forward to new episodes. I learn a lot and I love to share the content with friends and family. Kelly talks about things I never would have been exposed to otherwise.,5
Great Podcast,05/12/2016,TheHypheyMovement,Great stories told by a great reporter. NPR at its finest.,5
Amazing stuff,05/12/2016,ChillBill69,These are awesome.,5
Great Investigative Journalism,05/05/2016,Trevor Ewen,This show is the real deal and takes on super relevant issues.,5
Road Trip Gold,05/05/2016,Bmiddle,Great stories. Great coverage.,5
Captivating,05/05/2016,LateAlways,Stories are engaging. Love how real this podcast is.,5
Thorough and thoughtful,05/05/2016,velomonk,"Of the TAL-style genre, Embedded stands head and shoulders above the rest.",5
My favorite podcast next to Fresh Air,05/05/2016,kathy_gh,Great influential story telling. Loved Joy's story. God bless her.,5
Great new podcast,05/06/2016,roamingzia,I've been in a bit of a show hole since serial ended and the black tapes took a break. This show is really fascinating and engaging. Has totally helped with the serial withdrawal!,5
Fantastic.,05/06/2016,Andrew Klicka,I'm looking forward to Thursdays. Thoughtful and heartfelt stories.,5
Exciting!,05/06/2016,Lostus233772,I do have to admit that they are really short and straight to the point but I can't stop listening to them. Wish they were longer with a lot more detail.,5
A+++++,05/06/2016,Crey12,"Reporting on par with This American Life, RadioLab, Gimlet Media etc. Fascinating stories that are really worth your time.",5
Incredibely well narrated and brave stories!,05/06/2016,Xadirov,Thanks for the great stuff!,5
Great for NPR fans,05/06/2016,Clearlynotzak,"If you love in depth NPR, just listen",5
Thank you! Outstanding Podcast.,05/06/2016,JD_SAYS_PTFO,I truly enjoy the podcast and crave for the release of the next episode just like I was with Serial. Just finished listening to the your interview on Longform. A+++ The idea of taking the war correspondent genre and applying that internally to stories on the Homefront of the US is brilliant.,5
One of the best podcasts!,05/07/2016,Kylemcman,"First off, I'm always excited when there's a new episode posted. This show is maybe one of the most insightful and enlightening podcasts you'll listen to. The depth at which Embedded goes into a story makes it a very unique experience, allowing the listener to almost feel like they are sitting in the room (or car) during the interview. My only complaint would be that I wished they were longer!! This is a must listen!",5
